"author","normalized_author","deterministic_author","fuzzy_author","fuzzy_author_score","distilbert_author","distilbert_author_score"
"Arnisaeus, Henning, d. 1636?","arnisaeus henning d 1636","","","0.0","radulphus, ardens","0.4960881769657135"
"Sigonio, Carlo, 1524?-1584.","sigonio carlo 15241584","sigonio, carlo, 1524?-1584","","0.0","sigonio, carlo, 1524?-1584","0.9999819993972778"
"Capra, Galeazzo Flavio, 1487-1537.","capra galeazzo flavio 14871537","","","0.0","marzio, galeotto, 1427-1497","0.628699004650116"
"Petit, Samuel, 1594-1643.","petit samuel 15941643","","","0.0","clein, johann, -1530","0.3695461750030517"
"Gryphiander, Johann, d. 1652.","gryphiander johann d 1652","","","0.0","gryphius, sebastianus, 1493-1556","0.980340838432312"
"Nonnius, Ludovicus, ca. 1555-1645?","nonnius ludovicus ca 15551645","","","0.0","nonius marcellus","0.286974161863327"
"Fabrot, Charles Annibal, 1580-1659.","fabrot charles annibal 15801659","","","0.0","faerno, gabriello, 1511-1561","0.5254488587379456"
"Zoesius, Hendrik, -1627.","zoesius hendrik 1627","","","0.0","jansenius, cornelius, 1510-1576","0.2833443880081177"
"Stephani, Matthias, 1576-1646.","stephani matthias 15761646","","","0.0","stephen, the deacon","0.6696057915687561"
"Leconte, Antoine, 1517-1586.","leconte antoine 15171586","","","0.0","antonius, marcus, 83 b.c.?-30 b.c.","0.1734535247087478"
"Beccadelli, Antonio, 1394-1471.","beccadelli antonio 13941471","beccadelli, antonio, 1394-1471","","0.0","beccadelli, antonio, 1394-1471","0.9998173117637634"
"Allacci, Leone, 1586-1669.","allacci leone 15861669","","","0.0","augurelli, giovanni aurelio, approximately 1456-1524?","0.301070898771286"
"Stephani, Matthias, 1576-1646.","stephani matthias 15761646","","","0.0","stephen, the deacon","0.6696057915687561"
"Draco, Johannes Jacobus, 1595-1648.","draco johannes jacobus 15951648","","","0.0","draxe, thomas, -1618","0.72599858045578"
"Sturtz, Christoph, -1602.","sturtz christoph 1602","","","0.0","struve, burkhard gotthelf, 1671-1738","0.2921832799911499"
"Rolevinck, Werner, 1425-1502.","rolevinck werner 14251502","","","0.0","zipper, gottfried","0.2603138387203216"
"Vaudus, Joannes, active 16th century.","vaudus joannes active 16th century","","","0.0","zinzerling, jean, 1580?-1620?","0.1968228816986084"
"Unknown","unknown","","","0.0","alan, of tewkesbury","0.1102700307965278"
"Slichting, Jonas, 1592-1661.","slichting jonas 15921661","","","0.0","skutsch, franz, 1865-1912","0.1379844844341278"
"Glass, Salomon, 1593-1656.","glass salomon 15931656","","","0.0","gott, samuel, 1613-1671","0.5724123120307922"
"Vázquez Menchaca, Fernando, 1512-1569.","vazquez menchaca fernando 15121569","","","0.0","venegas, miguel, 1531-","0.7775875329971313"
"Vigel, Nikolaus, 1529-1600.","vigel nikolaus 15291600","","","0.0","vel, caspar ursinus, 1493-1538","0.173737958073616"
"Vivio, Francesco, approximately 1532-1616.","vivio francesco approximately 15321616","","","0.0","viperano, giovanni antonio, 1535-1610","0.8525592088699341"
"Pérez, Antonio, 1583-1673.","perez antonio 15831673","","","0.0","albinovanus pedo","0.2947527170181274"
"Reusner, Nikolaus, 1545-1602.","reusner nikolaus 15451602","reusner, nikolaus, 1545-1602","","0.0","reusner, nikolaus, 1545-1602","0.9999933242797852"
"Del Pozzo, Giacomo, 1508-1563.","del pozzo giacomo 15081563","","","0.0","bracciolini, poggio","0.9370874166488647"
"Germonius, Angstasius.","germonius angstasius","","","0.0","porphyry, approximately 234-approximately 305","0.337404727935791"
"Espen, Zeger Bernard van, 1646-1728.","espen zeger bernard van 16461728","","","0.0","schubart, johann heinrich christian, 1800-1885","0.1682837903499603"
"Ludolf, Georg Melchior von, 1667-1740.","ludolf georg melchior von 16671740","","","0.0","ludolf, von sachsen, approximately 1300-1377 or 1378","0.8571664690971375"
"Reiske, Johann Jacob, 1716-1774.","reiske johann jacob 17161774","","","0.0","reisch, emil, 1863-1933","0.9759899377822876"
"Livius Patavinus, Titus.","livius patavinus titus","","","0.0","livy","0.999498963356018"
"Castro, Alfonso de, 1494 or 1495-1558.","castro alfonso de 1494 or 14951558","","","0.0","hugh, de novo castro, active 1320","0.9181110262870787"
"Léotardi, Honoré, -1660.","leotardi honore 1660","","","0.0","theodofrid, of corbie","0.2455112785100937"
"Mantica, Francesco, 1534-1614.","mantica francesco 15341614","","","0.0","mantino, jacob, -1549?","0.8637645840644836"
"Röell, Herman Alexander, 1653-1718.","roell herman alexander 16531718","","","0.0","hermann, karl friedrich, 1804-1855","0.6852421760559082"
"Dornsperger, Johann Andreas, active 16th century-17th century.","dornsperger johann andreas active 16th century17th century","","","0.0","dorpius, martinus, 1485-1525","0.3654003441333771"
"Bracton, Henry de, -1268.","bracton henry de 1268","bracton, henry de, -1268","","0.0","bracton, henry de, -1268","0.9999880790710448"
"Reyger, Arnold von, 1559-","reyger arnold von 1559","","","0.0","hug, arnold, 1832-1895","0.3045790493488312"
"Poiret, Pierre, 1646-1719.","poiret pierre 16461719","","","0.0","ronsard, pierre de, 1524-1585","0.2886139750480652"
"Polo, Marco, 1254-1323?","polo marco 12541323","","","0.0","cato, marcus porcius","0.7924421429634094"
"Unknown","unknown","","","0.0","alan, of tewkesbury","0.1102700307965278"
"Petersen, Johann Wilhelm, 1649-1727.","petersen johann wilhelm 16491727","","","0.0","peter, hermann, 1837-1914","0.7871948480606079"
"Popma, Ausonius van, 1563-1613.","popma ausonius van 15631613","","","0.0","popma, titus von, -1621","0.9237781763076782"
"Vignier, Nicolas, 1530-1596.","vignier nicolas 15301596","","","0.0","linden, henricus antonides van der, 1546-1614","0.1964620798826217"
"Cyriacus, Franciscus Niger, active 1629.","cyriacus franciscus niger active 1629","","","0.0","negri, francesco, 1452-approximately 1523","0.4579251408576965"
"Valentibus, Ferdinandus de.","valentibus ferdinandus de","","","0.0","felix iii, pope","0.4023757874965668"
"Claro, Giulio, 1525-1575.","claro giulio 15251575","","","0.0","clodius, publius, approximately 93 b.c.-52 b.c.","0.3437704443931579"
"Cujas, Jacques, 1522-1590.","cujas jacques 15221590","","","0.0","nicholas, of cusa, cardinal, 1401-1464","0.6231101155281067"
"Ursaya, Domingo.","ursaya domingo","","","0.0","urceo, antonio, 1446-1500","0.6585078835487366"
"Sorgente, Marco Antonio, 16th cent.","sorgente marco antonio 16th cent","","","0.0","telesio, antonio, 1482-1533?","0.4351670742034912"
"Reusner, Nikolaus, 1545-1602.","reusner nikolaus 15451602","reusner, nikolaus, 1545-1602","","0.0","reusner, nikolaus, 1545-1602","0.9999933242797852"
"Macrobius, Ambrosius Aurelius Theodosius.","macrobius ambrosius aurelius theodosius","macrobius, ambrosius aurelius theodosius","","0.0","macrobius, ambrosius aurelius theodosius","0.9999854564666748"
"Viperano, Giovanni Antonio, 1535-1610.","viperano giovanni antonio 15351610","viperano, giovanni antonio, 1535-1610","","0.0","viperano, giovanni antonio, 1535-1610","0.9999293088912964"
"Mechovius, Guilielmus, active 1677.","mechovius guilielmus active 1677","","","0.0","cochlaeus, johannes, 1479-1552","0.2509376406669616"
"Frischlin, Nicodemus, 1547-1590.","frischlin nicodemus 15471590","frischlin, nicodemus, 1547-1590","","0.0","frischlin, nicodemus, 1547-1590","0.9999536275863647"
"Unknown","unknown","","","0.0","alan, of tewkesbury","0.1102700307965278"
"Bartholin, Thomas, 1616-1680.","bartholin thomas 16161680","bartholin, thomas, 1616-1680","","0.0","bartholin, thomas, 1616-1680","0.9999923706054688"
"Lambeck, Peter, 1628-1680.","lambeck peter 16281680","","","0.0","zsámboki, jános, 1531-1584","0.7750917077064514"
"Unknown","unknown","","","0.0","alan, of tewkesbury","0.1102700307965278"
"Cicero, Marcus Tullius.","cicero marcus tullius","cicero, marcus tullius","","0.0","cicero, marcus tullius","0.9998855590820312"
"Quintilian.","quintilian","","","0.0","quintilian","0.9999827146530152"
"Catullus, Gaius Valerius.","catullus gaius valerius","","","0.0","catullus, gaius valerius","0.9999910593032836"
"Quintilian.","quintilian","","","0.0","quintilian","0.9999827146530152"
"Ovid, 43 B.C.-17 or 18 A.D.","ovid 43 bc17 or 18 ad","","","0.0","ovid, 43 b.c.-17 a.d. or 18 a.d.","0.9999898672103882"
"Unknown","unknown","","","0.0","alan, of tewkesbury","0.1102700307965278"
"Sievers, G. R. 1811-1866.","sievers g r 18111866","","","0.0","siebelis, johannes, 1817-1867","0.9741799235343932"
"Thomas, Aquinas, Saint, 1225?-1274.","thomas aquinas saint 12251274","thomas, aquinas, saint","","0.0","thomas, aquinas, saint","0.999990463256836"
"Virgil.","virgil","virgil","","0.0","virgil","0.9998739957809448"
"Ovid, 43 B.C.-17 or 18 A.D.","ovid 43 bc17 or 18 ad","","","0.0","ovid, 43 b.c.-17 a.d. or 18 a.d.","0.9999898672103882"
"Livy.","livy","livy","","0.0","livy","0.9995575547218324"
"Cicero, Marcus Tullius.","cicero marcus tullius","cicero, marcus tullius","","0.0","cicero, marcus tullius","0.9998855590820312"
"Gellius, Aulus.","gellius aulus","","","0.0","gellius, aulus","0.998531460762024"
"Cassian, John, ca. 360-ca. 435.","cassian john ca 360ca 435","","","0.0","cassian, john","0.999924898147583"
"Ovid, 43 B.C.-17 A.D. or 18 A.D.","ovid 43 bc17 ad or 18 ad","ovid, 43 b.c.-17 a.d. or 18 a.d.","","0.0","ovid, 43 b.c.-17 a.d. or 18 a.d.","0.9999899864196776"
"Unknown","unknown","","","0.0","alan, of tewkesbury","0.1102700307965278"
"Cicero, Marcus Tullius.","cicero marcus tullius","cicero, marcus tullius","","0.0","cicero, marcus tullius","0.9998855590820312"
"Cicero, Marcus Tullius.","cicero marcus tullius","cicero, marcus tullius","","0.0","cicero, marcus tullius","0.9998855590820312"
"Cicero, Marcus Tullius.","cicero marcus tullius","cicero, marcus tullius","","0.0","cicero, marcus tullius","0.9998855590820312"
"Cicero, Marcus Tullius.","cicero marcus tullius","cicero, marcus tullius","","0.0","cicero, marcus tullius","0.9998855590820312"
"Cicero, Marcus Tullius.","cicero marcus tullius","cicero, marcus tullius","","0.0","cicero, marcus tullius","0.9998855590820312"
"Cicero, Marcus Tullius.","cicero marcus tullius","cicero, marcus tullius","","0.0","cicero, marcus tullius","0.9998855590820312"
"Meier, Johannes, 1651 or 2-1725.","meier johannes 1651 or 21725","","","0.0","meiser, karl, 1843-1912","0.2792203426361084"
"Maimonides, Moses, 1135-1204.","maimonides moses 11351204","","","0.0","moses, of bergamo","0.9559605121612548"
"Augustine, Saint, Bishop of Hippo.","augustine saint bishop of hippo","augustine, of hippo, saint, 354-430","","0.0","augustine, of hippo, saint, 354-430","0.999810755252838"
"Unknown","unknown","","","0.0","alan, of tewkesbury","0.1102700307965278"
"Gebhardt, Oscar von, 1844-1906,","gebhardt oscar von 18441906","","","0.0","gelzer, heinrich, 1847-1906","0.2026309967041015"
"Tertullian, ca. 160-ca. 230.","tertullian ca 160ca 230","tertullian","","0.0","tertullian","0.9780951738357544"
"Livy.","livy","livy","","0.0","livy","0.9995575547218324"
"Livy.","livy","livy","","0.0","livy","0.9995575547218324"
"Manilius, Marcus.","manilius marcus","manilius, marcus","","0.0","manilius, marcus","0.9991806149482728"
"Propertius, Sextus.","propertius sextus","","","0.0","propertius, sextus","0.9996812343597412"
"Quintilian.","quintilian","","","0.0","quintilian","0.9999827146530152"
"Suetonius, ca. 69-ca. 122.","suetonius ca 69ca 122","suetonius, approximately 69-approximately 122","","0.0","suetonius, approximately 69-approximately 122","0.9999945163726808"
"Tacitus, Cornelius.","tacitus cornelius","tacitus, cornelius","","0.0","tacitus, cornelius","0.9999889135360718"
"Hottinger, Johann Heinrich, 1620-1667.","hottinger johann heinrich 16201667","","","0.0","hotman, françois, 1524-1590","0.8792552947998047"
"Unknown","unknown","","","0.0","alan, of tewkesbury","0.1102700307965278"
"Jung, Johann Heinrich, 1715-1799.","jung johann heinrich 17151799","","","0.0","eisenschmidt, christian friedrich, 1763-1827","0.2630219459533691"
"Sigonio, Carlo, 1524?-1584.","sigonio carlo 15241584","sigonio, carlo, 1524?-1584","","0.0","sigonio, carlo, 1524?-1584","0.9999819993972778"
"Swedenborg, Emanuel, 1688-1772.","swedenborg emanuel 16881772","","","0.0","stenzel, gustav adolf harald, 1792-1854","0.5191290378570557"
"Swedenborg, Emanuel, 1688-1772.","swedenborg emanuel 16881772","","","0.0","stenzel, gustav adolf harald, 1792-1854","0.5191290378570557"
"Unknown","unknown","","","0.0","alan, of tewkesbury","0.1102700307965278"
"Denis, Michael, 1729-1800.","denis michael 17291800","","","0.0","denisot, nicolas, 1515-1559","0.6620455980300903"
"Nelis, Corneille-François de, 1736-1798.","nelis corneillefrancois de 17361798","","","0.0","lapide, cornelius cornelii a, 1567-1637","0.1038844138383865"
"Matthaeus, Antonius, 1635-1710.","matthaeus antonius 16351710","","","0.0","matthew, of vendôme","0.7756142020225525"
"Wyttenbach, Daniel Albert, 1746-1820.","wyttenbach daniel albert 17461820","wyttenbach, daniel albert, 1746-1820","","0.0","wyttenbach, daniel albert, 1746-1820","0.999874472618103"
"Edwards, Thomas, 1729-1785.","edwards thomas 17291785","","","0.0","davies, john, 1679-1732","0.5985599756240845"
"Jawharī, Ismāʻīl ibn Ḥammād, d. 1003?","jawhari ismail ibn hammad d 1003","","","0.0","rāzī, abū bakr muḥammad ibn zakarīyā, 865?-925?","0.9573506712913512"
"Abū Tammām Ḥabīb ibn Aws al-Ṭāʾī, fl. 808-842,","abu tammam habib ibn aws altai fl 808842","","","0.0","rāzī, abū bakr muḥammad ibn zakarīyā, 865?-925?","0.9582797288894652"
"Bellarmino, Roberto Francesco Romolo, Saint, 1542-1621.","bellarmino roberto francesco romolo saint 15421621","","","0.0","longolius, christophorus, 1488-1522","0.1706511974334716"
"Lutheran Church.","lutheran church","","","0.0","christianus, stabulensis","0.2567712962627411"
"Herzog, J. J. 1805-1882.","herzog j j 18051882","","","0.0","wagner, johann augustin, 1734-1807","0.2578507959842682"
"Sigonio, Carlo, 1524?-1584.","sigonio carlo 15241584","sigonio, carlo, 1524?-1584","","0.0","sigonio, carlo, 1524?-1584","0.9999819993972778"
"Cicero, Marcus Tullius.","cicero marcus tullius","cicero, marcus tullius","","0.0","cicero, marcus tullius","0.9998855590820312"
"Pliny, the Elder.","pliny the elder","pliny, the elder","","0.0","pliny, the elder","0.9999549388885498"
"Virgil.","virgil","virgil","","0.0","virgil","0.9998739957809448"
"Pelliccia, Alessio Aurelio.","pelliccia alessio aurelio","","","0.0","paulinus, of pella","0.9481869339942932"
"Lansperger, Johannes Justus, 1489-1539.","lansperger johannes justus 14891539","","","0.0","lantbert, von deutz","0.4302109777927398"
"Imruʾ al-Qays, 497-545.","imru alqays 497545","","","0.0","licinius imbrex","0.7557838559150696"
"Erasmus, Desiderius, d. 1536.","erasmus desiderius d 1536","erasmus, desiderius","","0.0","erasmus, desiderius","0.9999961853027344"
"Livy.","livy","livy","","0.0","livy","0.9995575547218324"
"Alvisi, Edoardo, 1850-1915.","alvisi edoardo 18501915","","","0.0","aldegati , marcantonio","0.1684495657682418"
"Casaubon, Isaac, 1559-1614.","casaubon isaac 15591614","casaubon, isaac, 1559-1614","","0.0","casaubon, isaac, 1559-1614","0.9999938011169434"
"Arngrímur Jónsson, 1568-1648.","arngrimur jonsson 15681648","","","0.0","ragvaldsson, nils","0.3305527567863464"
"Wolf, F. A. 1759-1824.","wolf f a 17591824","","","0.0","wolf, f. a. (friedrich august), 1759-1824","0.999981164932251"
"Catullus, Gaius Valerius.","catullus gaius valerius","","","0.0","catullus, gaius valerius","0.9999910593032836"
"Tibullus.","tibullus","tibullus","","0.0","tibullus","0.9999387264251708"
"Mutanabbī, Abū al-Ṭayyib Aḥmad ibn al-Ḥusayn, 915 or 16-965.","mutanabbi abu altayyib ahmad ibn alhusayn 915 or 16965","","","0.0","rāzī, abū bakr muḥammad ibn zakarīyā, 865?-925?","0.9966580867767334"
"Spinoza, Benedictus de, 1632-1677.","spinoza benedictus de 16321677","spinoza, benedictus de","","0.0","spinoza, benedictus de","0.9999957084655762"
"Catholic Church.","catholic church","","","0.0","john xxi, pope, -1277","0.8077605366706848"
"Tacitus, Cornelius.","tacitus cornelius","tacitus, cornelius","","0.0","tacitus, cornelius","0.9999889135360718"
"Pufendorf, Samuel, Freiherr von, 1632-1694.","pufendorf samuel freiherr von 16321694","pufendorf, samuel, freiherr von, 1632-1694","","0.0","pufendorf, samuel, freiherr von, 1632-1694","0.9999948740005492"
"Valerius Flaccus, Gaius, 1st cent.","valerius flaccus gaius 1st cent","","","0.0","valerius flaccus, gaius","0.999992609024048"
"Unknown","unknown","","","0.0","alan, of tewkesbury","0.1102700307965278"
"Milante, Pio Tommaso, 1689-1749.","milante pio tommaso 16891749","","","0.0","paulinus, of milan","0.5129017233848572"
"Dadin de Hauteserre, Antoine, 1602-1682.","dadin de hauteserre antoine 16021682","","","0.0","philippe de prétot, étienne-andré, 1710-1787","0.4007114768028259"
"Pázmány, Péter, 1570-1637.","pazmany peter 15701637","","","0.0","piekosiński, franciszek, 1844-1906","0.2056783139705658"
