"author","normalized_author","distilbert_author","confidence"
"Sanzoles, Alfonso de (O.F.M.)","sanzoles alfonso de ofm","{'authorized_name': 'alfonsus bonhiminis, bishop of marrakech, -1353', 'author_id': 'A4329'}","0.8263948559761047"
"Rumet, Louis.","rumet louis","{'authorized_name': 'laemmer, hugo, 1835-1918', 'author_id': 'A5960'}","0.5898190140724182"
"Marulic, Marko, 1450-1524.","marulic marko 14501524","{'authorized_name': 'mousouros, markos, approximately 1470-1517', 'author_id': 'A3401'}","0.3485024571418762"
"Coppenstein, Johann Andreas (O.P.)","coppenstein johann andreas op","{'authorized_name': 'schöpper, jacob, -1554', 'author_id': 'A3828'}","0.8337506055831909"
"Grumsel, Guillaume (S.I.)","grumsel guillaume si","{'authorized_name': 'guilelmus apuliensis, active 12th century', 'author_id': 'A4847'}","0.5956548452377319"
"Ennodius, Magnus Felix, Obispo de Ticino","ennodius magnus felix obispo de ticino","{'authorized_name': 'ennodius, magnus felix, saint', 'author_id': 'A5313'}","0.9999926090240479"
"John of Salisbury, Obispo de Chartres.","john of salisbury obispo de chartres","{'authorized_name': 'john, of salisbury, bishop of chartres', 'author_id': 'A5185'}","0.9999911785125732"
"Roberto Bellarmino, Santo, 1542-1621.","roberto bellarmino santo 15421621","{'authorized_name': 'titi, roberto, 1551-1609', 'author_id': 'A6011'}","0.37804102897644043"
"Harlemanus, Florentius","harlemanus florentius","{'authorized_name': 'frechulf, bishop of lisieux', 'author_id': 'A5512'}","0.3575357496738434"
"Patrizi, Francesco.","patrizi francesco","{'authorized_name': 'patrizi, francesco', 'author_id': 'A5555'}","0.9998931884765625"
"Isidoro, Santo, Arzobispo de Sevilla, 560-636","isidoro santo arzobispo de sevilla 560636","{'authorized_name': 'isidore, of seville, saint', 'author_id': 'A5183'}","0.9999971389770508"
"Coster, François (S.I.), 1532-1619.","coster francois si 15321619","{'authorized_name': 'servetus, michael, 1511?-1553', 'author_id': 'A4173'}","0.2250979244709015"
"Bredenbach, Tilmann, ca. 1544-1587.","bredenbach tilmann ca 15441587","{'authorized_name': 'brinkmann, august, 1863-1923', 'author_id': 'A3255'}","0.3017910420894623"
"Gretser, Jakob, 1562-1625","gretser jakob 15621625","{'authorized_name': 'gretser, jakob, 1562-1625', 'author_id': 'A3957'}","0.9999816417694092"
"Roberto Bellarmino, Santo, 1542-1621","roberto bellarmino santo 15421621","{'authorized_name': 'titi, roberto, 1551-1609', 'author_id': 'A6011'}","0.3007274568080902"
"Corazza, Caietanus, (CC.RR.MM.)","corazza caietanus ccrrmm","{'authorized_name': 'gonzález téllez, manuel, -1649', 'author_id': 'A3366'}","0.4844053387641907"
"Roberto Bellarmino, Santo, 1542-1621","roberto bellarmino santo 15421621","{'authorized_name': 'titi, roberto, 1551-1609', 'author_id': 'A6011'}","0.3007274568080902"
"Neercassel, Johannes van, Obispo de Castoria, 1623-1686","neercassel johannes van obispo de castoria 16231686","{'authorized_name': 'nider, johannes, approximately 1380-1438', 'author_id': 'A4276'}","0.47934967279434204"
"Balinghem, Antoine de (S.I.), 1571-1630.","balinghem antoine de si 15711630","{'authorized_name': 'bovillus, carolus, 1479-1567', 'author_id': 'A3712'}","0.1853100210428238"
"Miguel de San Agustín (O.C.)","miguel de san agustin oc","{'authorized_name': 'martin, of braga, saint', 'author_id': 'A5121'}","0.5436812043190002"
"Lens, Jean de.","lens jean de","{'authorized_name': 'zacharie, de lisieux, père, 1596-1661', 'author_id': 'A3923'}","0.2991357147693634"
"Mayr, Felix.","mayr felix","{'authorized_name': 'müller, moritz, 1816-1895', 'author_id': 'A3239'}","0.42948776483535767"
"Astete, Gaspar (S.I.), 1537-1601.","astete gaspar si 15371601","{'authorized_name': 'johannes arelatensis', 'author_id': 'A5706'}","0.30210641026496887"
"Miguel de San Agustín, (O.C.)","miguel de san agustin oc","{'authorized_name': 'martin, of braga, saint', 'author_id': 'A5121'}","0.6117186546325684"
"Miguel de San Agustín, (O.C.)","miguel de san agustin oc","{'authorized_name': 'martin, of braga, saint', 'author_id': 'A5121'}","0.6117186546325684"
"Martinengo, Tito Próspero, m.1594","martinengo tito prospero m1594","{'authorized_name': 'tuccianus, poeta, 5th or 5th/6th century a.d.', 'author_id': 'A2898'}","0.4996713697910309"
"Lohner, Tobias (S.I.)","lohner tobias si","{'authorized_name': 'lehnert, georg, 1871-', 'author_id': 'A5644'}","0.9090563058853149"
"Ramon Llull, Beato, m. 1315.","ramon llull beato m 1315","{'authorized_name': 'llull, ramon, 1232?-1316', 'author_id': 'A4362'}","0.9999885559082031"
"Chavasse, Balthasar (S.I.), 1561-1634.","chavasse balthasar si 15611634","{'authorized_name': 'dupuy, jacques, 1591-1656', 'author_id': 'A3996'}","0.14582160115242004"
"Cassianus, Johannes, ca.360-435","cassianus johannes ca360435","{'authorized_name': 'cassian, john', 'author_id': 'A5174'}","0.9999696016311646"
"Osorio, Jerónimo, Obispo de Silves, 1506-1580","osorio jeronimo obispo de silves 15061580","{'authorized_name': 'hosius, of córdoba', 'author_id': 'A5526'}","0.5191677808761597"
"Remond, François (S.I.)","remond francois si","{'authorized_name': 'hotman, françois, 1524-1590', 'author_id': 'A5975'}","0.15117469429969788"
"Drouin, René Hyacinthe (O.P.), 1680-1740","drouin rene hyacinthe op 16801740","{'authorized_name': 'draxe, thomas, -1618', 'author_id': 'A3967'}","0.6474496126174927"
"Piatti, Girolamo (S.I.), 1545-1591.","piatti girolamo si 15451591","{'authorized_name': 'giannettasio, niccolò partenio, 1648-1715', 'author_id': 'A3992'}","0.5671374797821045"
"Próspero de Aquitania, Santo, 390?-455?","prospero de aquitania santo 390455","{'authorized_name': 'prosper, of aquitaine, saint', 'author_id': 'A4899'}","0.9998109936714172"
"Piatti, Girolamo (S.I.), 1545-1591.","piatti girolamo si 15451591","{'authorized_name': 'giannettasio, niccolò partenio, 1648-1715', 'author_id': 'A3992'}","0.5671374797821045"
"Próspero de Aquitania, Santo, 390?-455?","prospero de aquitania santo 390455","{'authorized_name': 'prosper, of aquitaine, saint', 'author_id': 'A4899'}","0.9998109936714172"
"Remond, François (S.I.)","remond francois si","{'authorized_name': 'hotman, françois, 1524-1590', 'author_id': 'A5975'}","0.15117469429969788"
"Rho, Giovanni, 1590-1662","rho giovanni 15901662","{'authorized_name': 'rous, john, 1411?-1491', 'author_id': 'A3717'}","0.8130448460578918"
"Iglesia Católica. Papa (1740-1758: Benedicto XIV)","iglesia catolica papa 17401758 benedicto xiv","{'authorized_name': 'gregory xiii, pope, 1502-1585', 'author_id': 'A5578'}","0.9684649705886841"
"Rosignoli, Bernardino (S.I.)","rosignoli bernardino si","{'authorized_name': 'stefonio, bernardino, 1560-1620', 'author_id': 'A3802'}","0.9848614931106567"
"Rosignoli, Bernardino (S.I.)","rosignoli bernardino si","{'authorized_name': 'stefonio, bernardino, 1560-1620', 'author_id': 'A3802'}","0.9848614931106567"
"Jan Van Ruusbroec, 1293?-1381.","jan van ruusbroec 12931381","{'authorized_name': 'ruusbroec, jan van 1293-1381', 'author_id': 'A4218'}","0.9999980926513672"
"Iglesia Católica. Papa (432-440: Sixto III)","iglesia catolica papa 432440 sixto iii","{'authorized_name': 'sixtus, iii, pope', 'author_id': 'A4811'}","0.9977014660835266"
"Schmalzgrueber, Franz (S.I.), 1663-1735","schmalzgrueber franz si 16631735","{'authorized_name': 'baumgarten, alexander gottlieb, 1714-1762', 'author_id': 'A4267'}","0.24848267436027527"
"Clicthove, Josse","clicthove josse","{'authorized_name': 'clodianus grammaticus', 'author_id': 'A3526'}","0.7096457481384277"
"Espence, Claude d'","espence claude d","{'authorized_name': 'saumaise, claude, 1588-1653', 'author_id': 'A6021'}","0.18561981618404388"
"Stengel, Carl.","stengel carl","{'authorized_name': 'stenzel, gustav adolf harald, 1792-1854', 'author_id': 'A3354'}","0.9987439513206482"
"Valencia, Gregorio de (S.I.)","valencia gregorio de si","{'authorized_name': 'gregory, of elvira, saint', 'author_id': 'A4376'}","0.47561395168304443"
"Sisto da Siena, (O.P.)","sisto da siena op","{'authorized_name': 'bernardino, da siena, saint, 1380-1444', 'author_id': 'A4310'}","0.5891018509864807"
"Benzoni, Rutilio.","benzoni rutilio","{'authorized_name': 'benzo, bishop of alba', 'author_id': 'A5486'}","0.6695932745933533"
"Maimónides, 1135-1204","maimonides 11351204","{'authorized_name': 'palladius, bishop of aspuna', 'author_id': 'A5039'}","0.14233353734016418"
"Gretser, Jakob, 1562-1625.","gretser jakob 15621625","{'authorized_name': 'gretser, jakob, 1562-1625', 'author_id': 'A3957'}","0.9999815225601196"
"Henricus de Herp.","henricus de herp","{'authorized_name': 'heribert, of eichstätt', 'author_id': 'A5134'}","0.2945130467414856"
"Henricus de Herp.","henricus de herp","{'authorized_name': 'heribert, of eichstätt', 'author_id': 'A5134'}","0.2945130467414856"
"Massucci, Tommaso (S.I.)","massucci tommaso si","{'authorized_name': 'colucci, benedetto, -1515', 'author_id': 'A4005'}","0.726911187171936"
"Unknown","unknown","{'authorized_name': 'alan, of tewkesbury', 'author_id': 'A4551'}","0.11027003079652786"
"Zabarella, Francesco","zabarella francesco","{'authorized_name': 'ferreri, zaccaria, approximately 1479-1524', 'author_id': 'A2944'}","0.37713494896888733"
"Marulic, Marko, 1450-1524.","marulic marko 14501524","{'authorized_name': 'mousouros, markos, approximately 1470-1517', 'author_id': 'A3401'}","0.3485024571418762"
"Leopold von Bebenburg.","leopold von bebenburg","{'authorized_name': 'john, of würzburg', 'author_id': 'A5202'}","0.708515465259552"
"Fatius, Julius (S.I.)","fatius julius si","{'authorized_name': 'inama, vigilio, 1835-1912', 'author_id': 'A6226'}","0.29052668809890747"
"Selvaggio, Giulio Lorenzo, 1728-1772.","selvaggio giulio lorenzo 17281772","{'authorized_name': 'victorius, marianus, approximately 1485-1572', 'author_id': 'A3407'}","0.36335861682891846"
"Selvaggio, Giulio Lorenzo, 1728-1772.","selvaggio giulio lorenzo 17281772","{'authorized_name': 'victorius, marianus, approximately 1485-1572', 'author_id': 'A3407'}","0.36335861682891846"
"Patrizi, Francesco.","patrizi francesco","{'authorized_name': 'patrizi, francesco', 'author_id': 'A5555'}","0.9998931884765625"
"Bourgeois, Jean (S.I.)","bourgeois jean si","{'authorized_name': 'baudry, of bourgueil, archbishop of dol, 1046-1130', 'author_id': 'A5506'}","0.7558693885803223"
"Trottus, Albertus","trottus albertus","{'authorized_name': 'albertus, magnus, saint, 1193?-1280', 'author_id': 'A5478'}","0.24223601818084717"
"Adamnan, Santo, ca. 628-704.","adamnan santo ca 628704","{'authorized_name': 'adamnan, saint', 'author_id': 'A5424'}","0.9999822378158569"
"Drexel, Jeremías (S.I.), 1581-1638","drexel jeremias si 15811638","{'authorized_name': 'dorpius, martinus, 1485-1525', 'author_id': 'A4045'}","0.49199846386909485"
"Salviano de Marsella, ca. 390-ca. 484","salviano de marsella ca 390ca 484","{'authorized_name': 'salvian, of marseilles', 'author_id': 'A4789'}","0.999940037727356"
"Roberto Bellarmino, Santo, 1542-1621","roberto bellarmino santo 15421621","{'authorized_name': 'titi, roberto, 1551-1609', 'author_id': 'A6011'}","0.3007274568080902"
"Ulate, Miguel de.","ulate miguel de","{'authorized_name': 'cunaeus, petrus, 1586-1638', 'author_id': 'A4030'}","0.4380723834037781"
"Unknown","unknown","{'authorized_name': 'alan, of tewkesbury', 'author_id': 'A4551'}","0.11027003079652786"
"Rosignoli, Bernardino (S.I.)","rosignoli bernardino si","{'authorized_name': 'stefonio, bernardino, 1560-1620', 'author_id': 'A3802'}","0.9848614931106567"
"Alvarez de Paz, Jacobo, (S.I.)","alvarez de paz jacobo si","{'authorized_name': 'alvares, manuel, 1526-1583', 'author_id': 'A6175'}","0.8388669490814209"
"Roberto Bellarmino, Santo.","roberto bellarmino santo","{'authorized_name': 'roberts, charles, 1803-1897', 'author_id': 'A3302'}","0.18407319486141205"
"Denis le Chartreux (O. Cart.), 1402-1471.","denis le chartreux o cart 14021471","{'authorized_name': 'dionysius, of alexandria, saint', 'author_id': 'A5308'}","0.34563589096069336"
"Bourgeois, Jean (S.I.)","bourgeois jean si","{'authorized_name': 'baudry, of bourgueil, archbishop of dol, 1046-1130', 'author_id': 'A5506'}","0.7558693885803223"
"Godinho, Nicolao (S.I.)","godinho nicolao si","{'authorized_name': 'godis, petrus de', 'author_id': 'A3221'}","0.7766780257225037"
"Schulting, Cornelius","schulting cornelius","{'authorized_name': 'notker, balbulus, approximately 840-912', 'author_id': 'A5516'}","0.279861181974411"
"Aurelius, Julianus.","aurelius julianus","{'authorized_name': 'marcus aurelius, emperor of rome, 121-180', 'author_id': 'A4322'}","0.429094523191452"
"Manuzio, Paolo, 1512-1574.","manuzio paolo 15121574","{'authorized_name': 'manuzio, paolo, 1512-1574', 'author_id': 'A3427'}","0.9996325969696045"
"Salviano de Marsella, ca. 390-ca. 484","salviano de marsella ca 390ca 484","{'authorized_name': 'salvian, of marseilles', 'author_id': 'A4789'}","0.999940037727356"
"Salviano de Marsella, ca. 390-ca. 484.","salviano de marsella ca 390ca 484","{'authorized_name': 'salvian, of marseilles', 'author_id': 'A4789'}","0.9999430179595947"
"Iavelli, Crisóstomo (O.P.)","iavelli crisostomo op","{'authorized_name': 'scipio, africanus, approximately 236 b.c.-183 b.c.', 'author_id': 'A3644'}","0.2459307163953781"
"Graffi, Giacomo (O.S.B.), 1548-1620.","graffi giacomo osb 15481620","{'authorized_name': 'bologni, girolamo, 1454-1517', 'author_id': 'A3036'}","0.2736132740974426"
"Graffi, Giacomo (O.S.B.), 1548-1620.","graffi giacomo osb 15481620","{'authorized_name': 'bologni, girolamo, 1454-1517', 'author_id': 'A3036'}","0.2736132740974426"
"Pichi, Pietro, m. ca. 1637.","pichi pietro m ca 1637","{'authorized_name': 'vettori, pietro, 1499-1585', 'author_id': 'A5997'}","0.7791829705238342"
"Vicente Ferrer, Santo, 1350-1419.","vicente ferrer santo 13501419","{'authorized_name': 'ferrerio, giovanni, 1502-1579', 'author_id': 'A3707'}","0.9941675662994385"
"Pedro Crisólogo, Santo, Arzobispo de Rávena, ca. 400-450.","pedro crisologo santo arzobispo de ravena ca 400450","{'authorized_name': 'clement, of alexandria, saint', 'author_id': 'A3937'}","0.3102474510669708"
"Academia Molshemensis (Francia)","academia molshemensis francia","{'authorized_name': 'bacon, francis', 'author_id': 'A4711'}","0.23686009645462036"
"Caussin, Nicolas, (S.I.), 1583-1651","caussin nicolas si 15831651","{'authorized_name': 'caussin, nicolas, 1583-1651', 'author_id': 'A4009'}","0.9999792575836182"
"Patuzzi, Giovanni Vincenzo, (O.P.), 1700-1769","patuzzi giovanni vincenzo op 17001769","{'authorized_name': 'patrizi, francesco', 'author_id': 'A5555'}","0.6395717263221741"
"Suárez, Francisco, 1548-1617.","suarez francisco 15481617","{'authorized_name': 'suárez, francisco, 1548-1617', 'author_id': 'A4125'}","0.9999642372131348"
"More, Henry, 1614-1687","more henry 16141687","{'authorized_name': 'more, thomas, saint', 'author_id': 'A4725'}","0.9985383749008179"
"Suárez, Francisco, 1548-1617.","suarez francisco 15481617","{'authorized_name': 'suárez, francisco, 1548-1617', 'author_id': 'A4125'}","0.9999642372131348"
"Cano, Melchor (O.P.) 1509-1560","cano melchor op 15091560","{'authorized_name': 'cano, melchor, 1509?-1560', 'author_id': 'A4265'}","0.9999901056289673"
"Vossius, Gerardus Johannes 1577-1649.","vossius gerardus johannes 15771649","{'authorized_name': 'vossius, gerardus joannes, 1577-1649', 'author_id': 'A3771'}","0.9999929666519165"
"Germonio, Anastasio, 1551-1627","germonio anastasio 15511627","{'authorized_name': 'anastasius, the librarian', 'author_id': 'A5103'}","0.7315191626548767"
"Soto, Domingo de, 1494-1560","soto domingo de 14941560","{'authorized_name': 'carrillo y sotomayor, luis, 1583?-1610', 'author_id': 'A3383'}","0.7538899183273315"
"Ruperto de Deutz, Santo, 1070?-1129.","ruperto de deutz santo 10701129","{'authorized_name': 'rupert, of deutz', 'author_id': 'A4976'}","0.9999878406524658"
"Ruperto de Deutz, Santo, 1070?-1129.","ruperto de deutz santo 10701129","{'authorized_name': 'rupert, of deutz', 'author_id': 'A4976'}","0.9999878406524658"
"Ruperto de Deutz, Santo, 1070?-1129.","ruperto de deutz santo 10701129","{'authorized_name': 'rupert, of deutz', 'author_id': 'A4976'}","0.9999878406524658"
"Cassianus, Johannes, ca.360-435","cassianus johannes ca360435","{'authorized_name': 'cassian, john', 'author_id': 'A5174'}","0.9999696016311646"
"Sulpicio Severo.","sulpicio severo","{'authorized_name': 'severus, sulpicius', 'author_id': 'A4934'}","0.995420515537262"
"Saumaise, Claude de.","saumaise claude de","{'authorized_name': 'saumaise, claude, 1588-1653', 'author_id': 'A6021'}","0.9999500513076782"
"Vegecio, fl. s.4","vegecio fl s4","{'authorized_name': 'vegetius renatus, flavius', 'author_id': 'A4794'}","0.9998925924301147"
"Vegecio, fl. s.4","vegecio fl s4","{'authorized_name': 'vegetius renatus, flavius', 'author_id': 'A4794'}","0.9998925924301147"
"Dolz, Juan.","dolz juan","{'authorized_name': 'dolabella, publius cornelius, approximately 80 b.c.-43 b.c.', 'author_id': 'A3611'}","0.586780846118927"
"Segura, Juan de, fl. 1553.","segura juan de fl 1553","{'authorized_name': 'carrillo y sotomayor, luis, 1583?-1610', 'author_id': 'A3383'}","0.08929052203893661"
"Gemma Frisius, Rainer.","gemma frisius rainer","{'authorized_name': 'giussani, carlo, 1840-1900', 'author_id': 'A6209'}","0.3258398473262787"
"Borrhaus, Martin, 1499-1564.","borrhaus martin 14991564","{'authorized_name': 'barth, kaspar von, 1587-1658', 'author_id': 'A4102'}","0.3318399488925934"
"Beda, El Venerable, Santo, 673-735.","beda el venerable santo 673735","{'authorized_name': 'bede, the venerable, saint', 'author_id': 'A5363'}","0.999996542930603"
"Zeiller, Martin, 1589-1661.","zeiller martin 15891661","{'authorized_name': 'fickelscherer, martin', 'author_id': 'A3198'}","0.8205136060714722"
"Della Porta, Giovan Battista, 1535?-1615","della porta giovan battista 15351615","{'authorized_name': 'pigna, giovan battista, 1529-1575', 'author_id': 'A2952'}","0.44466453790664673"
"Plinio Segundo, Cayo, 23-79 d.C.","plinio segundo cayo 2379 dc","{'authorized_name': 'pliny, the elder', 'author_id': 'A5537'}","0.9999651908874512"
"Della Porta, Giovan Battista, 1535?-1615.","della porta giovan battista 15351615","{'authorized_name': 'pigna, giovan battista, 1529-1575', 'author_id': 'A2952'}","0.4648793339729309"
"Boodt, Anselmus de, 1550-1632.","boodt anselmus de 15501632","{'authorized_name': 'boor, carl de 1848-1923', 'author_id': 'A3282'}","0.9047877192497253"
"Unknown","unknown","{'authorized_name': 'alan, of tewkesbury', 'author_id': 'A4551'}","0.11027003079652786"
"Kircher, Athanasius, 1601-1680.","kircher athanasius 16011680","{'authorized_name': 'kircher, athanasius, 1602-1680', 'author_id': 'A4106'}","0.999991774559021"
"Kircher, Athanasius, 1601-1680.","kircher athanasius 16011680","{'authorized_name': 'kircher, athanasius, 1602-1680', 'author_id': 'A4106'}","0.999991774559021"
"Guanciali, Q.","guanciali q","{'authorized_name': 'giussani, carlo, 1840-1900', 'author_id': 'A6209'}","0.3589971363544464"
"Silio Itálico, Cayo.","silio italico cayo","{'authorized_name': 'silius italicus, tiberius catius', 'author_id': 'A4804'}","0.9991692304611206"
"Scaccia, Sigismondo.","scaccia sigismondo","{'authorized_name': 'alciati, andrea, 1492-1550', 'author_id': 'A4132'}","0.11650792509317398"
"Fachinei, Andrea.","fachinei andrea","{'authorized_name': 'ferreri, zaccaria, approximately 1479-1524', 'author_id': 'A2944'}","0.384569376707077"
"Schiara, Antonio Tommaso, (C.R.)","schiara antonio tommaso cr","{'authorized_name': 'epicuro, marcantonio, 1472-1555', 'author_id': 'A3012'}","0.16266673803329468"
"Petau, Denis, 1583-1652","petau denis 15831652","{'authorized_name': 'philippe de prétot, étienne-andré, 1710-1787', 'author_id': 'A6056'}","0.22672413289546967"
"Henao, Gabriel de, 1611-1704.","henao gabriel de 16111704","{'authorized_name': 'hernández morejón, antonio, 1773-1836', 'author_id': 'A3372'}","0.5605201125144958"
"Scaccia, Segismundo.","scaccia segismundo","{'authorized_name': 'sulpicia, active 1st century b.c.', 'author_id': 'A3028'}","0.32914137840270996"
"Leotardo, Onorato.","leotardo onorato","{'authorized_name': 'leo i, pope', 'author_id': 'A5067'}","0.4509548544883728"
"Farinacci, Prospero.","farinacci prospero","{'authorized_name': 'phantino, pier s.', 'author_id': 'A2970'}","0.6183167695999146"
"Farinacci, Prospero, 1554-1618.","farinacci prospero 15541618","{'authorized_name': 'phantino, pier s.', 'author_id': 'A2970'}","0.6170353293418884"
"Farinacci, Prospero, 1554-1618.","farinacci prospero 15541618","{'authorized_name': 'phantino, pier s.', 'author_id': 'A2970'}","0.6170353293418884"
"Martí y Zaragoza, Manuel.","marti y zaragoza manuel","{'authorized_name': 'martí, ramón, -approximately 1286', 'author_id': 'A4364'}","0.9427345991134644"
"Favre, Antoine, 1557-1624.","favre antoine 15571624","{'authorized_name': 'le febvre, françois antoine, 1670?-1737', 'author_id': 'A3925'}","0.8996755480766296"
"Favre, Antoine.","favre antoine","{'authorized_name': 'le febvre, françois antoine, 1670?-1737', 'author_id': 'A3925'}","0.822797954082489"
"Mostazo, Francisco de.","mostazo francisco de","{'authorized_name': 'asulanus, franciscus, -1546', 'author_id': 'A3433'}","0.3621251583099365"
"Mostazo, Francisco de.","mostazo francisco de","{'authorized_name': 'asulanus, franciscus, -1546', 'author_id': 'A3433'}","0.3621251583099365"
"Drouin, René Hyacinthe (O.P.), 1680-1740.","drouin rene hyacinthe op 16801740","{'authorized_name': 'draxe, thomas, -1618', 'author_id': 'A3967'}","0.569283664226532"
"Zype, Frans van den, 1580-1650.","zype frans van den 15801650","{'authorized_name': 'zylvelt, anthony van, 1640-1695', 'author_id': 'A6034'}","0.7957256436347961"
"Avendaño, Sebastian de (O.F.M.)","avendano sebastian de ofm","{'authorized_name': 'aventinus, johannes, 1477-1534', 'author_id': 'A4082'}","0.7957313656806946"
"Carrasco del Saz, Francisco.","carrasco del saz francisco","{'authorized_name': 'carrion, louis, 1547-1595', 'author_id': 'A6008'}","0.992891788482666"
"Capobianco, Giovanni Francesco, 1560?-1633.","capobianco giovanni francesco 15601633","{'authorized_name': 'decembrio, pier candido, 1399-1477', 'author_id': 'A3030'}","0.08999815583229065"
"Sicilia (Reino)","sicilia reino","{'authorized_name': 'alexander, the great, 356 b.c.-323 b.c.', 'author_id': 'A5709'}","0.22807791829109192"
"Buxtorf, Johann, 1564-1629.","buxtorf johann 15641629","{'authorized_name': 'trotzendorf, valentin, 1490-1556', 'author_id': 'A3700'}","0.2999292314052582"
"Verallo, Paolo Emilio.","verallo paolo emilio","{'authorized_name': 'verancsics, antal, 1504-1573', 'author_id': 'A4155'}","0.6838345527648926"
"Schmier, Franz (O.S.B.)","schmier franz osb","{'authorized_name': 'schermann, theodor, 1878-1922', 'author_id': 'A6273'}","0.2158154994249344"
"Schmier, Franz (O.S.B.)","schmier franz osb","{'authorized_name': 'schermann, theodor, 1878-1922', 'author_id': 'A6273'}","0.2158154994249344"
"Schmier, Franz (O.S.B.)","schmier franz osb","{'authorized_name': 'schermann, theodor, 1878-1922', 'author_id': 'A6273'}","0.2158154994249344"
"Mantica, Francesco.","mantica francesco","{'authorized_name': 'mantino, jacob, -1549?', 'author_id': 'A3501'}","0.9335017204284668"
"Xammar, Joan Pau.","xammar joan pau","{'authorized_name': 'bēssariōn, cardinal, 1403-1472', 'author_id': 'A3305'}","0.11173169314861298"
"Gutierrez, Juan.","gutierrez juan","{'authorized_name': 'herolt, johann', 'author_id': 'A4326'}","0.1675306260585785"
"Pérez de Lara, Alonso.","perez de lara alonso","{'authorized_name': 'vargas mejía, francisco, 1484-1560', 'author_id': 'A3415'}","0.23168127238750458"
"Favre, Antoine.","favre antoine","{'authorized_name': 'le febvre, françois antoine, 1670?-1737', 'author_id': 'A3925'}","0.822797954082489"
"Schore, Antonius van, m. 1525.","schore antonius van m 1525","{'authorized_name': 'hoeve, willem van der, active 1639-1685', 'author_id': 'A6155'}","0.2417919784784317"
"Berardi, Carlo Sebastiano, 1719-1768.","berardi carlo sebastiano 17191768","{'authorized_name': 'beccaria, antonio, approximately 1400-1474', 'author_id': 'A4163'}","0.7789003252983093"
"PALEOTTI, Gabriele, 1524-1597.","paleotti gabriele 15241597","{'authorized_name': 'bēssariōn, cardinal, 1403-1472', 'author_id': 'A3305'}","0.16618439555168152"
"Voerda, Nicasius de.","voerda nicasius de","{'authorized_name': 'sevius nicanor', 'author_id': 'A4592'}","0.1156250536441803"
"Iavelli, Crisóstomo (O.P.)","iavelli crisostomo op","{'authorized_name': 'scipio, africanus, approximately 236 b.c.-183 b.c.', 'author_id': 'A3644'}","0.2459307163953781"
"Sixtinus, Regnerus, 1543-1617.","sixtinus regnerus 15431617","{'authorized_name': 'sixtus ii, pope, -258', 'author_id': 'A3119'}","0.7909380793571472"
"Ma Sha Allah, al Misri","ma sha allah al misri","{'authorized_name': 'rāzī, abū bakr muḥammad ibn zakarīyā, 865?-925?', 'author_id': 'A5671'}","0.6898091435432434"
"Solórzano Pereira, Juan de, 1575-1655.","solorzano pereira juan de 15751655","{'authorized_name': 'henricus, de soliaco, -1195', 'author_id': 'A3944'}","0.9731447696685791"
"Alciati, Andrea, 1492-1550.","alciati andrea 14921550","{'authorized_name': 'alciati, andrea, 1492-1550', 'author_id': 'A4132'}","0.9999827146530151"
"Ens, Gaspar.","ens gaspar","{'authorized_name': 'enk, petrus joannes, 1885-', 'author_id': 'A6147'}","0.9645398855209351"
"Lipsius, Justus, 1547-1606","lipsius justus 15471606","{'authorized_name': 'lipsius, justus, 1547-1606', 'author_id': 'A4194'}","0.9999912977218628"
"Putte, Hendrik Van de, 1574-1646.","putte hendrik van de 15741646","{'authorized_name': 'puteanus, erycius, 1574-1646', 'author_id': 'A5936'}","0.9998563528060913"
"Follin, Hermann","follin hermann","{'authorized_name': 'fleckeisen, alfred, 1820-1899', 'author_id': 'A3291'}","0.19278642535209656"
"Rossi, Gian Vittorio, 1577-1647.","rossi gian vittorio 15771647","{'authorized_name': 'erythraeus, janus nicius, 1577-1647', 'author_id': 'A3807'}","0.9999552965164185"
"Raevardus, Jacobus, 1534-1568.","raevardus jacobus 15341568","{'authorized_name': 'gautbert', 'author_id': 'A5240'}","0.1682085394859314"
"Reyvaert, Jacob, ca.1535-1568","reyvaert jacob ca15351568","{'authorized_name': 'hoeve, willem van der, active 1639-1685', 'author_id': 'A6155'}","0.16779057681560516"
"Reyvaert, Jacob, ca.1535-1568","reyvaert jacob ca15351568","{'authorized_name': 'hoeve, willem van der, active 1639-1685', 'author_id': 'A6155'}","0.16779057681560516"
"Raevardus, Jacobus.","raevardus jacobus","{'authorized_name': 'ruotger', 'author_id': 'A4913'}","0.3135311007499695"
"Raevardus, Jacobus.","raevardus jacobus","{'authorized_name': 'ruotger', 'author_id': 'A4913'}","0.3135311007499695"
"Floro, Lucio Anneo.","floro lucio anneo","{'authorized_name': 'florus, lucius annaeus', 'author_id': 'A5047'}","0.9992082715034485"
"Unknown","unknown","{'authorized_name': 'alan, of tewkesbury', 'author_id': 'A4551'}","0.11027003079652786"
"Libavius, Andreas.","libavius andreas","{'authorized_name': 'lipsius, justus, 1547-1606', 'author_id': 'A4194'}","0.6618961095809937"
"Hotman, François, 1524-1590.","hotman francois 15241590","{'authorized_name': 'hotman, françois, 1524-1590', 'author_id': 'A5975'}","0.9999923706054688"
"Gallego de la Serna, Juan.","gallego de la serna juan","{'authorized_name': 'horatius romanus', 'author_id': 'A3205'}","0.13183970749378204"
